time,open,high,low,close,Midnight Level,Início - Meia-Noite
1706036400,19423.5,19442.5,19406.25,19436.25,19416.25,
1706040000,19436.25,19480.75,19431.5,19471.25,19416.25,
1706043600,19471.25,19500,19452,19494.25,19416.25,
1706050800,19495.75,19519.5,19494,19518,,
1706054400,19517.5,19530.25,19512.25,19527,,
1706058000,19526.5,19526.75,19510.5,19524.25,,
1706061600,19524,19529,19517,19528,,
1706065200,19527.75,19539,19526.25,19535.25,,
1706068800,19535.5,19538.25,19530,19536.25,,
1706072400,19536.5,19551.25,19532.25,19545,19536.5,19536.5
1706076000,19545,19573.25,19542.5,19562,19536.5,
1706079600,19562,19583.25,19558.75,19574.75,19536.5,
1706083200,19574.75,19595,19569.75,19590.75,19536.5,
1706086800,19590.75,19608,19584.75,19602.75,19536.5,
1706090400,19603,19606.75,19584,19592.75,19536.5,
1706094000,19592.75,19604,19584.5,19587.5,19536.5,
1706097600,19587,19613,19583,19604.75,19536.5,
1706101200,19604.75,19634,19597.25,19606,19536.5,
1706104800,19606,19637.25,19579.25,19611.5,19536.5,
1706108400,19611.25,19706.75,19579.75,19677.5,19536.5,
1706112000,19677.75,19696,19630,19691.25,19536.5,
1706115600,19691.5,19735.25,19676.75,19726.25,19536.5,
1706119200,19726.5,19727.25,19638.25,19656.5,19536.5,
1706122800,19656.5,19660.75,19573.75,19606,19536.5,
1706126400,19606.25,19625,19545.75,19566.5,19536.5,
1706130000,19566.75,19577.5,19511.5,19572,19536.5,
1706137200,19556.5,19569.25,19547.75,19558.5,,
1706140800,19558.25,19564.25,19541.75,19564.25,,
1706144400,19564.75,19577.5,19532.25,19550,,
1706148000,19550,19559.75,19531,19543.25,,
1706151600,19543.25,19550.75,19535.5,19547.25,,
1706155200,19547.5,19559.25,19545,19551.5,,
1706158800,19551.25,19569,19546,19567.75,19551.25,19551.25
1706162400,19567.5,19572.25,19555.5,19565.25,19551.25,
1706166000,19565.5,19589.25,19562.75,19569.25,19551.25,
1706169600,19569.25,19597,19544.75,19577.5,19551.25,
1706173200,19578,19582.75,19557.75,19569.75,19551.25,
1706176800,19569.5,19570.5,19552.25,19559.5,19551.25,
1706180400,19559.5,19590.5,19552,19588.5,19551.25,
1706184000,19588.5,19605.75,19576.5,19579.75,19551.25,
1706187600,19579.75,19657.25,19555.5,19648.25,19551.25,
1706191200,19648.25,19669,19602.25,19610.25,19551.25,
1706194800,19610.75,19679.75,19591,19649.25,19551.25,
1706198400,19649.25,19693.75,19625.75,19665.75,19551.25,
1706202000,19665.5,19673.75,19574.75,19592.75,19551.25,
1706205600,19593.5,19623.75,19512,19518.5,19551.25,
1706209200,19518.5,19551.5,19483.75,19551,19551.25,
1706212800,19550.75,19581.25,19532,19579.75,19551.25,
1706216400,19579.5,19592.5,19521,19521.25,19551.25,
1706223600,19513,19513.25,19472.25,19484.25,,
1706227200,19484.5,19491.5,19470.25,19472.25,,
1706230800,19472.5,19472.5,19450.5,19461.5,,
1706234400,19461,19482.5,19458.5,19460.5,,
1706238000,19460.5,19468.75,19455,19459.5,,
1706241600,19459.5,19461.5,19425.25,19433,,
1706245200,19432.75,19464.5,19431.25,19447.5,19432.75,19432.75
1706248800,19447.75,19450,19421.25,19440.75,19432.75,
1706252400,19441.25,19453,19409.25,19413.25,19432.75,
1706256000,19412.25,19438.5,19407.75,19424.75,19432.75,
1706259600,19425.25,19474.75,19410,19473.75,19432.75,
1706263200,19473.75,19488.5,19458.75,19476.25,19432.75,
1706266800,19475.75,19496.75,19461,19494.25,19432.75,
1706270400,19494.25,19532,19489.5,19507,19432.75,
1706274000,19507.75,19553.25,19480.25,19539.5,19432.75,
1706277600,19540,19540.25,19459,19490.5,19432.75,
1706281200,19490.25,19568.5,19445.75,19568.25,19432.75,
1706284800,19568,19571.25,19518.75,19551,19432.75,
1706288400,19551.25,19573.75,19456.75,19469.75,19432.75,
1706292000,19470,19491.75,19445.25,19460.25,19432.75,
1706295600,19460.5,19515.5,19456,19503.75,19432.75,
1706299200,19504.25,19509,19457,19471,19432.75,
1706302800,19470.75,19473.75,19438.5,19446.5,19432.75,
1706482800,19443.75,19443.75,19399.25,19421.5,,
1706486400,19421.75,19440.25,19421,19438,,
1706490000,19438,19479.75,19438,19478.5,,
1706493600,19478.5,19482.5,19465.75,19476.25,,
1706497200,19476.5,19489,19465.75,19481.25,,
1706500800,19481,19482.5,19471.75,19472.5,,
1706504400,19473,19478,19467.25,19474,19473,19473
1706508000,19474.25,19495,19471.25,19487.25,19473,
1706511600,19486.75,19499.75,19482.75,19499,19473,
1706515200,19499,19526,19482.75,19523.75,19473,
1706518800,19523.75,19533.25,19482,19489.5,19473,
1706522400,19488.75,19514.5,19485.25,19505.5,19473,
1706526000,19505.75,19516.25,19498,19509,19473,
1706529600,19509.25,19520.5,19488,19497.25,19473,
1706533200,19497,19508,19479.75,19487.75,19473,
1706536800,19487.5,19525.25,19471.5,19500,19473,
